Label,degree,betweenesscentrality,bridgingcentrality
BAKON_569,5,4.669397,3.481599
BAKON_573,6,44.753596,8.812143
BAKON_574,4,16.557603,7.743954
BAKON_575,3,0,0
BAKON_589,11,47.186662,6.726556
BAKON_590,11,47.186662,6.726556
BAKON_592,9,30.871267,5.850828
BAKON_593,8,22.577309,5.064671
BAKON_595,5,0,0
BAKON_606,2,0,0
BAKON_607,2,0,0
BAKON_613,11,21.743133,3.959465
BAKON_615,10,14.962829,3.267906
BAKON_616,9,4.029607,1.039714
